,Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
147974,2020-03-25,Peru,,480,1.0,57
147975,2020-03-26,Peru,,580,14.0,63
147976,2020-03-27,Peru,,635,16.0,71
147977,2020-03-28,Peru,,671,16.0,86
147978,2020-03-29,Peru,,852,16.0,95
147979,2020-03-30,Peru,,950,53.0,113
147980,2020-03-31,Peru,,1065,394.0,138
147981,2020-04-01,Peru,,1323,394.0,161
147982,2020-04-02,Peru,,1414,537.0,183
147983,2020-04-03,Peru,,1595,537.0,209
147984,2020-04-04,Peru,,1746,914.0,258
147985,2020-04-05,Peru,,2281,989.0,317
147986,2020-04-06,Peru,,2561,997.0,360
147987,2020-04-07,Peru,,2954,1301.0,423
147988,2020-04-08,Peru,,4342,1333.0,471
147989,2020-04-09,Peru,,5256,1438.0,569
147990,2020-04-10,Peru,,5897,1569.0,650
147991,2020-04-11,Peru,,6848,1739.0,753
147992,2020-04-12,Peru,,7519,1798.0,846
147993,2020-04-13,Peru,,9784,2642.0,952
147994,2020-04-14,Peru,,10303,2869.0,1061
147995,2020-04-15,Peru,,11475,3108.0,1200
147996,2020-04-16,Peru,,12491,6120.0,1333
147997,2020-04-17,Peru,,13489,6541.0,1490
147998,2020-04-18,Peru,,14420,6684.0,1628
147999,2020-04-19,Peru,,15628,6811.0,1786
148000,2020-04-20,Peru,,16325,6968.0,1990
148001,2020-04-21,Peru,,17837,6982.0,2199
148002,2020-04-22,Peru,,19250,7027.0,2418
148003,2020-04-23,Peru,,20914,7422.0,2664
148004,2020-04-24,Peru,,21648,7496.0,2910
148005,2020-04-25,Peru,,25331,7797.0,3198
148006,2020-04-26,Peru,,27517,8088.0,3488
148007,2020-04-27,Peru,,28699,8425.0,3793
148008,2020-04-28,Peru,,31190,9179.0,4106
148009,2020-04-29,Peru,,33931,10037.0,4450
148010,2020-04-30,Peru,,36976,10405.0,4782
148011,2020-05-01,Peru,,40459,11129.0,5181
148012,2020-05-02,Peru,,42534,12434.0,5589
148013,2020-05-03,Peru,,45928,13550.0,6004
148014,2020-05-04,Peru,,47372,14427.0,6442
148015,2020-05-05,Peru,,51189,15413.0,6871
148016,2020-05-06,Peru,,54817,17527.0,7328
148017,2020-05-07,Peru,,58526,18388.0,7809
148018,2020-05-08,Peru,,61847,19012.0,8263
148019,2020-05-09,Peru,,65015,20246.0,8740
148020,2020-05-10,Peru,,67307,21349.0,9258
148021,2020-05-11,Peru,,68822,22406.0,9778
148022,2020-05-12,Peru,,72059,23324.0,10294
148023,2020-05-13,Peru,,76306,24324.0,10760
148024,2020-05-14,Peru,,80604,25151.0,11277
148025,2020-05-15,Peru,,84495,27147.0,11824
148026,2020-05-16,Peru,,88541,28272.0,12333
148612,2020-01-22,Philippines,,0,0.0,0
148613,2020-01-23,Philippines,,0,0.0,0
148614,2020-01-24,Philippines,,0,0.0,0
148615,2020-01-25,Philippines,,0,0.0,0
148616,2020-01-26,Philippines,,0,0.0,0
148617,2020-01-27,Philippines,,0,0.0,0
148618,2020-01-28,Philippines,,0,0.0,0
148619,2020-01-29,Philippines,,0,0.0,0
148620,2020-01-30,Philippines,,1,0.0,0
148621,2020-01-31,Philippines,,1,0.0,0
148622,2020-02-01,Philippines,,1,0.0,0
148623,2020-02-02,Philippines,,2,0.0,1
148624,2020-02-03,Philippines,,2,0.0,1
148625,2020-02-04,Philippines,,2,0.0,1
148626,2020-02-05,Philippines,,2,0.0,1
148627,2020-02-06,Philippines,,2,0.0,1
148628,2020-02-07,Philippines,,3,0.0,1
148629,2020-02-08,Philippines,,3,0.0,1
148630,2020-02-09,Philippines,,3,0.0,1
148631,2020-02-10,Philippines,,3,0.0,1
148632,2020-02-11,Philippines,,3,0.0,1
148633,2020-02-12,Philippines,,3,1.0,1
148634,2020-02-13,Philippines,,3,1.0,1
148635,2020-02-14,Philippines,,3,1.0,1
148636,2020-02-15,Philippines,,3,1.0,1
148637,2020-02-16,Philippines,,3,1.0,1
148638,2020-02-17,Philippines,,3,1.0,1
148639,2020-02-18,Philippines,,3,1.0,1
148640,2020-02-19,Philippines,,3,1.0,1
148641,2020-02-20,Philippines,,3,1.0,1
148642,2020-02-21,Philippines,,3,1.0,1
148643,2020-02-22,Philippines,,3,1.0,1
148644,2020-02-23,Philippines,,3,1.0,1
148645,2020-02-24,Philippines,,3,1.0,1
148646,2020-02-25,Philippines,,3,1.0,1
148647,2020-02-26,Philippines,,3,1.0,1
148648,2020-02-27,Philippines,,3,1.0,1
148649,2020-02-28,Philippines,,3,1.0,1
148650,2020-02-29,Philippines,,3,1.0,1
148651,2020-03-01,Philippines,,3,1.0,1
148652,2020-03-02,Philippines,,3,1.0,1
148653,2020-03-03,Philippines,,3,1.0,1
148654,2020-03-04,Philippines,,3,1.0,1
148655,2020-03-05,Philippines,,3,1.0,1
148656,2020-03-06,Philippines,,5,1.0,1
148657,2020-03-07,Philippines,,6,1.0,1
148658,2020-03-08,Philippines,,10,1.0,1
148659,2020-03-09,Philippines,,20,1.0,1
148660,2020-03-10,Philippines,,33,2.0,1
148661,2020-03-11,Philippines,,49,2.0,1
148662,2020-03-12,Philippines,,52,2.0,2
148663,2020-03-13,Philippines,,64,2.0,5
148664,2020-03-14,Philippines,,111,2.0,8
148665,2020-03-15,Philippines,,140,2.0,11
148666,2020-03-16,Philippines,,142,2.0,12
148667,2020-03-17,Philippines,,187,5.0,12
148668,2020-03-18,Philippines,,202,5.0,19
148669,2020-03-19,Philippines,,217,8.0,17
148670,2020-03-20,Philippines,,230,8.0,18
148671,2020-03-21,Philippines,,307,13.0,19
148672,2020-03-22,Philippines,,380,17.0,25
148673,2020-03-23,Philippines,,462,17.0,33
148674,2020-03-24,Philippines,,552,20.0,35
148675,2020-03-25,Philippines,,636,26.0,38
148676,2020-03-26,Philippines,,707,28.0,45
148677,2020-03-27,Philippines,,803,31.0,54
148678,2020-03-28,Philippines,,1075,35.0,68
148679,2020-03-29,Philippines,,1418,42.0,71
148680,2020-03-30,Philippines,,1546,42.0,78
148681,2020-03-31,Philippines,,2084,49.0,88
148682,2020-04-01,Philippines,,2311,50.0,96
148683,2020-04-02,Philippines,,2633,51.0,107
148684,2020-04-03,Philippines,,3018,52.0,136
148685,2020-04-04,Philippines,,3094,57.0,144
148686,2020-04-05,Philippines,,3246,64.0,152
148687,2020-04-06,Philippines,,3660,73.0,163
148688,2020-04-07,Philippines,,3764,84.0,177
148689,2020-04-08,Philippines,,3870,96.0,182
148690,2020-04-09,Philippines,,4076,124.0,203
148691,2020-04-10,Philippines,,4195,140.0,221
148692,2020-04-11,Philippines,,4428,157.0,247
148693,2020-04-12,Philippines,,4648,197.0,297
148694,2020-04-13,Philippines,,4932,242.0,315
148695,2020-04-14,Philippines,,5223,295.0,335
148696,2020-04-15,Philippines,,5453,353.0,349
148697,2020-04-16,Philippines,,5660,435.0,362
148698,2020-04-17,Philippines,,5878,487.0,387
148699,2020-04-18,Philippines,,6087,516.0,397
148700,2020-04-19,Philippines,,6259,572.0,409
148701,2020-04-20,Philippines,,6459,613.0,428
148702,2020-04-21,Philippines,,6599,654.0,437
148703,2020-04-22,Philippines,,6710,693.0,446
148704,2020-04-23,Philippines,,6981,722.0,462
148705,2020-04-24,Philippines,,7192,762.0,477
148706,2020-04-25,Philippines,,7294,792.0,494
148707,2020-04-26,Philippines,,7579,862.0,501
148708,2020-04-27,Philippines,,7777,932.0,511
148709,2020-04-28,Philippines,,7958,975.0,530
148710,2020-04-29,Philippines,,8212,1023.0,558
148711,2020-04-30,Philippines,,8488,1043.0,568
148712,2020-05-01,Philippines,,8772,1084.0,579
148713,2020-05-02,Philippines,,8928,1124.0,603
148714,2020-05-03,Philippines,,9223,1214.0,607
148715,2020-05-04,Philippines,,9485,1315.0,623
148716,2020-05-05,Philippines,,9684,1408.0,637
148717,2020-05-06,Philippines,,10004,1506.0,658
148718,2020-05-07,Philippines,,10343,1618.0,685
148719,2020-05-08,Philippines,,10463,1734.0,696
148720,2020-05-09,Philippines,,10610,1842.0,704
148721,2020-05-10,Philippines,,10794,1924.0,719
148722,2020-05-11,Philippines,,11086,1999.0,726
148723,2020-05-12,Philippines,,11350,2106.0,751
148724,2020-05-13,Philippines,,11618,2251.0,772
148725,2020-05-14,Philippines,,11876,2337.0,790
148726,2020-05-15,Philippines,,12091,2460.0,806
148727,2020-05-16,Philippines,,12305,2561.0,817
149313,2020-01-22,Poland,,0,0.0,0
149314,2020-01-23,Poland,,0,0.0,0
149315,2020-01-24,Poland,,0,0.0,0
149316,2020-01-25,Poland,,0,0.0,0
149317,2020-01-26,Poland,,0,0.0,0
149318,2020-01-27,Poland,,0,0.0,0
149319,2020-01-28,Poland,,0,0.0,0
149320,2020-01-29,Poland,,0,0.0,0
149321,2020-01-30,Poland,,0,0.0,0
149322,2020-01-31,Poland,,0,0.0,0
149323,2020-02-01,Poland,,0,0.0,0
149324,2020-02-02,Poland,,0,0.0,0
149325,2020-02-03,Poland,,0,0.0,0
149326,2020-02-04,Poland,,0,0.0,0
149327,2020-02-05,Poland,,0,0.0,0
149328,2020-02-06,Poland,,0,0.0,0
149329,2020-02-07,Poland,,0,0.0,0
149330,2020-02-08,Poland,,0,0.0,0
149331,2020-02-09,Poland,,0,0.0,0
149332,2020-02-10,Poland,,0,0.0,0
149333,2020-02-11,Poland,,0,0.0,0
149334,2020-02-12,Poland,,0,0.0,0
149335,2020-02-13,Poland,,0,0.0,0
149336,2020-02-14,Poland,,0,0.0,0
149337,2020-02-15,Poland,,0,0.0,0
149338,2020-02-16,Poland,,0,0.0,0
149339,2020-02-17,Poland,,0,0.0,0
149340,2020-02-18,Poland,,0,0.0,0
149341,2020-02-19,Poland,,0,0.0,0
149342,2020-02-20,Poland,,0,0.0,0
149343,2020-02-21,Poland,,0,0.0,0
149344,2020-02-22,Poland,,0,0.0,0
149345,2020-02-23,Poland,,0,0.0,0
149346,2020-02-24,Poland,,0,0.0,0
149347,2020-02-25,Poland,,0,0.0,0
149348,2020-02-26,Poland,,0,0.0,0
149349,2020-02-27,Poland,,0,0.0,0
149350,2020-02-28,Poland,,0,0.0,0
149351,2020-02-29,Poland,,0,0.0,0
149352,2020-03-01,Poland,,0,0.0,0
149353,2020-03-02,Poland,,0,0.0,0
149354,2020-03-03,Poland,,0,0.0,0
149355,2020-03-04,Poland,,1,0.0,0
149356,2020-03-05,Poland,,1,0.0,0
149357,2020-03-06,Poland,,5,0.0,0
149358,2020-03-07,Poland,,5,0.0,0
149359,2020-03-08,Poland,,11,0.0,0
149360,2020-03-09,Poland,,16,0.0,0
149361,2020-03-10,Poland,,22,0.0,0
149362,2020-03-11,Poland,,31,0.0,0
149363,2020-03-12,Poland,,49,0.0,1
149364,2020-03-13,Poland,,68,0.0,2
149365,2020-03-14,Poland,,103,0.0,3
149366,2020-03-15,Poland,,119,0.0,3
149367,2020-03-16,Poland,,177,13.0,4
149368,2020-03-17,Poland,,238,13.0,5
149369,2020-03-18,Poland,,251,13.0,5
149370,2020-03-19,Poland,,355,1.0,5
149371,2020-03-20,Poland,,425,1.0,5
149372,2020-03-21,Poland,,536,1.0,5
149373,2020-03-22,Poland,,634,1.0,7
149374,2020-03-23,Poland,,749,1.0,8
149375,2020-03-24,Poland,,901,1.0,10
149376,2020-03-25,Poland,,1051,7.0,14
149377,2020-03-26,Poland,,1221,7.0,16
149378,2020-03-27,Poland,,1389,7.0,16
149379,2020-03-28,Poland,,1638,7.0,18
149380,2020-03-29,Poland,,1862,7.0,22
149381,2020-03-30,Poland,,2055,7.0,31
149382,2020-03-31,Poland,,2311,7.0,33
149383,2020-04-01,Poland,,2554,47.0,43
149384,2020-04-02,Poland,,2946,56.0,57
149385,2020-04-03,Poland,,3383,56.0,71
149386,2020-04-04,Poland,,3627,116.0,79
149387,2020-04-05,Poland,,4102,134.0,94
149388,2020-04-06,Poland,,4413,162.0,107
149389,2020-04-07,Poland,,4848,191.0,129
149390,2020-04-08,Poland,,5205,222.0,159
149391,2020-04-09,Poland,,5575,284.0,174
149392,2020-04-10,Poland,,5955,318.0,181
149393,2020-04-11,Poland,,6356,375.0,208
149394,2020-04-12,Poland,,6674,439.0,232
149395,2020-04-13,Poland,,6934,487.0,245
149396,2020-04-14,Poland,,7202,618.0,263
149397,2020-04-15,Poland,,7582,668.0,286
149398,2020-04-16,Poland,,7918,774.0,314
149399,2020-04-17,Poland,,8379,866.0,332
149400,2020-04-18,Poland,,8742,981.0,347
149401,2020-04-19,Poland,,9287,1040.0,360
149402,2020-04-20,Poland,,9593,1133.0,380
149403,2020-04-21,Poland,,9856,1297.0,401
149404,2020-04-22,Poland,,10169,1513.0,426
149405,2020-04-23,Poland,,10511,1740.0,454
149406,2020-04-24,Poland,,10892,1944.0,494
149407,2020-04-25,Poland,,11273,2126.0,524
149408,2020-04-26,Poland,,11617,2265.0,535
149409,2020-04-27,Poland,,11902,2466.0,562
149410,2020-04-28,Poland,,12218,2655.0,596
149411,2020-04-29,Poland,,12640,3025.0,624
149412,2020-04-30,Poland,,12877,3236.0,644
149413,2020-05-01,Poland,,13105,3491.0,651
149414,2020-05-02,Poland,,13375,3762.0,664
149415,2020-05-03,Poland,,13693,3945.0,678
149416,2020-05-04,Poland,,14006,4095.0,698
149417,2020-05-05,Poland,,14431,4280.0,716
149418,2020-05-06,Poland,,14740,4655.0,733
149419,2020-05-07,Poland,,15047,4862.0,755
149420,2020-05-08,Poland,,15366,5184.0,776
149421,2020-05-09,Poland,,15651,5437.0,785
149422,2020-05-10,Poland,,15996,5698.0,800
149423,2020-05-11,Poland,,16326,5816.0,811
149424,2020-05-12,Poland,,16921,6131.0,839
149425,2020-05-13,Poland,,17204,6410.0,861
149426,2020-05-14,Poland,,17615,6696.0,883
149427,2020-05-15,Poland,,18016,6918.0,907
149428,2020-05-16,Poland,,18257,7175.0,915
150014,2020-01-22,Portugal,,0,0.0,0
150015,2020-01-23,Portugal,,0,0.0,0
150016,2020-01-24,Portugal,,0,0.0,0
150017,2020-01-25,Portugal,,0,0.0,0
150018,2020-01-26,Portugal,,0,0.0,0
150019,2020-01-27,Portugal,,0,0.0,0
150020,2020-01-28,Portugal,,0,0.0,0
150021,2020-01-29,Portugal,,0,0.0,0
150022,2020-01-30,Portugal,,0,0.0,0
150023,2020-01-31,Portugal,,0,0.0,0
150024,2020-02-01,Portugal,,0,0.0,0
150025,2020-02-02,Portugal,,0,0.0,0
150026,2020-02-03,Portugal,,0,0.0,0
150027,2020-02-04,Portugal,,0,0.0,0
150028,2020-02-05,Portugal,,0,0.0,0
150029,2020-02-06,Portugal,,0,0.0,0
150030,2020-02-07,Portugal,,0,0.0,0
150031,2020-02-08,Portugal,,0,0.0,0
150032,2020-02-09,Portugal,,0,0.0,0
150033,2020-02-10,Portugal,,0,0.0,0
150034,2020-02-11,Portugal,,0,0.0,0
150035,2020-02-12,Portugal,,0,0.0,0
150036,2020-02-13,Portugal,,0,0.0,0
150037,2020-02-14,Portugal,,0,0.0,0
150038,2020-02-15,Portugal,,0,0.0,0
150039,2020-02-16,Portugal,,0,0.0,0
150040,2020-02-17,Portugal,,0,0.0,0
150041,2020-02-18,Portugal,,0,0.0,0
150042,2020-02-19,Portugal,,0,0.0,0
150043,2020-02-20,Portugal,,0,0.0,0
150044,2020-02-21,Portugal,,0,0.0,0
150045,2020-02-22,Portugal,,0,0.0,0
150046,2020-02-23,Portugal,,0,0.0,0
150047,2020-02-24,Portugal,,0,0.0,0
150048,2020-02-25,Portugal,,0,0.0,0
150049,2020-02-26,Portugal,,0,0.0,0
150050,2020-02-27,Portugal,,0,0.0,0
150051,2020-02-28,Portugal,,0,0.0,0
150052,2020-02-29,Portugal,,0,0.0,0
150053,2020-03-01,Portugal,,0,0.0,0
150054,2020-03-02,Portugal,,2,0.0,0
150055,2020-03-03,Portugal,,2,0.0,0
150056,2020-03-04,Portugal,,5,0.0,0
150057,2020-03-05,Portugal,,8,0.0,0
150058,2020-03-06,Portugal,,13,0.0,0
150059,2020-03-07,Portugal,,20,0.0,0
150060,2020-03-08,Portugal,,30,0.0,0
150061,2020-03-09,Portugal,,30,0.0,0
150062,2020-03-10,Portugal,,41,0.0,0
150063,2020-03-11,Portugal,,59,0.0,0
150064,2020-03-12,Portugal,,59,0.0,0
150065,2020-03-13,Portugal,,112,1.0,0
150066,2020-03-14,Portugal,,169,2.0,0
150067,2020-03-15,Portugal,,245,2.0,0
150068,2020-03-16,Portugal,,331,3.0,0
150069,2020-03-17,Portugal,,448,3.0,1
150070,2020-03-18,Portugal,,448,3.0,2
150071,2020-03-19,Portugal,,785,3.0,3
150072,2020-03-20,Portugal,,1020,5.0,6
150073,2020-03-21,Portugal,,1280,5.0,12
150074,2020-03-22,Portugal,,1600,5.0,14
150075,2020-03-23,Portugal,,2060,5.0,23
150076,2020-03-24,Portugal,,2362,22.0,33
150077,2020-03-25,Portugal,,2995,22.0,43
150078,2020-03-26,Portugal,,3544,43.0,60
150079,2020-03-27,Portugal,,4268,43.0,76
150080,2020-03-28,Portugal,,5170,43.0,100
150081,2020-03-29,Portugal,,5962,43.0,119
150082,2020-03-30,Portugal,,6408,43.0,140
150083,2020-03-31,Portugal,,7443,43.0,160
150084,2020-04-01,Portugal,,8251,43.0,187
150085,2020-04-02,Portugal,,9034,68.0,209
150086,2020-04-03,Portugal,,9886,68.0,246
150087,2020-04-04,Portugal,,10524,75.0,266
150088,2020-04-05,Portugal,,11278,75.0,295
150089,2020-04-06,Portugal,,11730,140.0,311
150090,2020-04-07,Portugal,,12442,184.0,345
150091,2020-04-08,Portugal,,13141,196.0,380
150092,2020-04-09,Portugal,,13956,205.0,409
150093,2020-04-10,Portugal,,15472,233.0,435
150094,2020-04-11,Portugal,,15987,266.0,470
150095,2020-04-12,Portugal,,16585,277.0,504
150096,2020-04-13,Portugal,,16934,277.0,535
150097,2020-04-14,Portugal,,17448,347.0,567
150098,2020-04-15,Portugal,,18091,383.0,599
150099,2020-04-16,Portugal,,18841,493.0,629
150100,2020-04-17,Portugal,,19022,519.0,657
150101,2020-04-18,Portugal,,19685,610.0,687
150102,2020-04-19,Portugal,,20206,610.0,714
150103,2020-04-20,Portugal,,20863,610.0,735
150104,2020-04-21,Portugal,,21379,917.0,762
150105,2020-04-22,Portugal,,21982,1143.0,785
150106,2020-04-23,Portugal,,22353,1201.0,820
150107,2020-04-24,Portugal,,22797,1228.0,854
150108,2020-04-25,Portugal,,23392,1277.0,880
150109,2020-04-26,Portugal,,23864,1329.0,903
150110,2020-04-27,Portugal,,24027,1357.0,928
150111,2020-04-28,Portugal,,24322,1389.0,948
150112,2020-04-29,Portugal,,24505,1470.0,973
150113,2020-04-30,Portugal,,25045,1519.0,989
150114,2020-05-01,Portugal,,25351,1647.0,1007
150115,2020-05-02,Portugal,,25190,1671.0,1023
150116,2020-05-03,Portugal,,25282,1689.0,1043
150117,2020-05-04,Portugal,,25524,1712.0,1063
150118,2020-05-05,Portugal,,25702,1743.0,1074
150119,2020-05-06,Portugal,,26182,2076.0,1089
150120,2020-05-07,Portugal,,26715,2258.0,1105
150121,2020-05-08,Portugal,,27268,2422.0,1114
150122,2020-05-09,Portugal,,27406,2499.0,1126
150123,2020-05-10,Portugal,,27581,2549.0,1135
150124,2020-05-11,Portugal,,27679,2549.0,1144
150125,2020-05-12,Portugal,,27913,3013.0,1163
150126,2020-05-13,Portugal,,28132,3182.0,1175
150127,2020-05-14,Portugal,,28319,3198.0,1184
150128,2020-05-15,Portugal,,28583,3328.0,1190
150129,2020-05-16,Portugal,,28810,3822.0,1203
150715,2020-01-22,Qatar,,0,0.0,0
150716,2020-01-23,Qatar,,0,0.0,0
150717,2020-01-24,Qatar,,0,0.0,0
150718,2020-01-25,Qatar,,0,0.0,0
150719,2020-01-26,Qatar,,0,0.0,0
150720,2020-01-27,Qatar,,0,0.0,0
150721,2020-01-28,Qatar,,0,0.0,0
150722,2020-01-29,Qatar,,0,0.0,0
150723,2020-01-30,Qatar,,0,0.0,0
150724,2020-01-31,Qatar,,0,0.0,0
150725,2020-02-01,Qatar,,0,0.0,0
150726,2020-02-02,Qatar,,0,0.0,0
150727,2020-02-03,Qatar,,0,0.0,0
150728,2020-02-04,Qatar,,0,0.0,0
150729,2020-02-05,Qatar,,0,0.0,0
150730,2020-02-06,Qatar,,0,0.0,0
150731,2020-02-07,Qatar,,0,0.0,0
150732,2020-02-08,Qatar,,0,0.0,0
150733,2020-02-09,Qatar,,0,0.0,0
150734,2020-02-10,Qatar,,0,0.0,0
150735,2020-02-11,Qatar,,0,0.0,0
150736,2020-02-12,Qatar,,0,0.0,0
150737,2020-02-13,Qatar,,0,0.0,0
150738,2020-02-14,Qatar,,0,0.0,0
150739,2020-02-15,Qatar,,0,0.0,0
150740,2020-02-16,Qatar,,0,0.0,0
150741,2020-02-17,Qatar,,0,0.0,0
150742,2020-02-18,Qatar,,0,0.0,0
150743,2020-02-19,Qatar,,0,0.0,0
150744,2020-02-20,Qatar,,0,0.0,0
150745,2020-02-21,Qatar,,0,0.0,0
150746,2020-02-22,Qatar,,0,0.0,0
150747,2020-02-23,Qatar,,0,0.0,0
150748,2020-02-24,Qatar,,0,0.0,0
150749,2020-02-25,Qatar,,0,0.0,0
150750,2020-02-26,Qatar,,0,0.0,0
150751,2020-02-27,Qatar,,0,0.0,0
150752,2020-02-28,Qatar,,0,0.0,0
150753,2020-02-29,Qatar,,1,0.0,0
150754,2020-03-01,Qatar,,3,0.0,0
150755,2020-03-02,Qatar,,3,0.0,0
150756,2020-03-03,Qatar,,7,0.0,0
150757,2020-03-04,Qatar,,8,0.0,0
150758,2020-03-05,Qatar,,8,0.0,0
150759,2020-03-06,Qatar,,8,0.0,0
150760,2020-03-07,Qatar,,8,0.0,0
150761,2020-03-08,Qatar,,15,0.0,0
150762,2020-03-09,Qatar,,18,0.0,0
150763,2020-03-10,Qatar,,24,0.0,0
150764,2020-03-11,Qatar,,262,0.0,0
150765,2020-03-12,Qatar,,262,0.0,0
150766,2020-03-13,Qatar,,320,0.0,0
150767,2020-03-14,Qatar,,337,4.0,0
150768,2020-03-15,Qatar,,401,4.0,0
150769,2020-03-16,Qatar,,439,4.0,0
150770,2020-03-17,Qatar,,439,4.0,0
150771,2020-03-18,Qatar,,452,4.0,0
150772,2020-03-19,Qatar,,460,4.0,0
150773,2020-03-20,Qatar,,470,10.0,0
150774,2020-03-21,Qatar,,481,27.0,0
150775,2020-03-22,Qatar,,494,33.0,0
150776,2020-03-23,Qatar,,501,33.0,0
150777,2020-03-24,Qatar,,526,41.0,0
150778,2020-03-25,Qatar,,537,41.0,0
150779,2020-03-26,Qatar,,549,43.0,0
150780,2020-03-27,Qatar,,562,43.0,0
150781,2020-03-28,Qatar,,590,45.0,1
150782,2020-03-29,Qatar,,634,48.0,1
150783,2020-03-30,Qatar,,693,51.0,1
150784,2020-03-31,Qatar,,781,62.0,2
150785,2020-04-01,Qatar,,835,71.0,2
150786,2020-04-02,Qatar,,949,72.0,3
150787,2020-04-03,Qatar,,1075,93.0,3
150788,2020-04-04,Qatar,,1325,109.0,3
150789,2020-04-05,Qatar,,1604,123.0,4
150790,2020-04-06,Qatar,,1832,131.0,4
150791,2020-04-07,Qatar,,2057,150.0,6
150792,2020-04-08,Qatar,,2210,178.0,6
150793,2020-04-09,Qatar,,2376,206.0,6
150794,2020-04-10,Qatar,,2512,227.0,6
150795,2020-04-11,Qatar,,2728,247.0,6
150796,2020-04-12,Qatar,,2979,275.0,7
150797,2020-04-13,Qatar,,3231,334.0,7
150798,2020-04-14,Qatar,,3428,373.0,7
150799,2020-04-15,Qatar,,3711,406.0,7
150800,2020-04-16,Qatar,,4103,415.0,7
150801,2020-04-17,Qatar,,4663,464.0,7
150802,2020-04-18,Qatar,,5008,510.0,8
150803,2020-04-19,Qatar,,5448,518.0,8
150804,2020-04-20,Qatar,,6015,555.0,9
150805,2020-04-21,Qatar,,6533,614.0,9
150806,2020-04-22,Qatar,,7141,689.0,10
150807,2020-04-23,Qatar,,7764,750.0,10
150808,2020-04-24,Qatar,,8525,809.0,10
150809,2020-04-25,Qatar,,9358,929.0,10
150810,2020-04-26,Qatar,,10287,1012.0,10
150811,2020-04-27,Qatar,,11244,1066.0,10
150812,2020-04-28,Qatar,,11921,1134.0,10
150813,2020-04-29,Qatar,,12564,1243.0,10
150814,2020-04-30,Qatar,,13409,1372.0,10
150815,2020-05-01,Qatar,,14096,1436.0,12
150816,2020-05-02,Qatar,,14872,1534.0,12
150817,2020-05-03,Qatar,,15551,1664.0,12
150818,2020-05-04,Qatar,,16191,1810.0,12
150819,2020-05-05,Qatar,,17142,1924.0,12
150820,2020-05-06,Qatar,,17972,2070.0,12
150821,2020-05-07,Qatar,,18890,2286.0,12
150822,2020-05-08,Qatar,,20201,2370.0,12
150823,2020-05-09,Qatar,,21331,2449.0,13
150824,2020-05-10,Qatar,,22520,2753.0,14
150825,2020-05-11,Qatar,,23623,2840.0,14
150826,2020-05-12,Qatar,,25149,3019.0,14
150827,2020-05-13,Qatar,,26539,3143.0,14
150828,2020-05-14,Qatar,,28272,3356.0,14
150829,2020-05-15,Qatar,,29425,3546.0,14
150830,2020-05-16,Qatar,,30972,3788.0,15
151416,2020-01-22,Romania,,0,0.0,0
151417,2020-01-23,Romania,,0,0.0,0
151418,2020-01-24,Romania,,0,0.0,0
151419,2020-01-25,Romania,,0,0.0,0
151420,2020-01-26,Romania,,0,0.0,0
151421,2020-01-27,Romania,,0,0.0,0
151422,2020-01-28,Romania,,0,0.0,0
151423,2020-01-29,Romania,,0,0.0,0
151424,2020-01-30,Romania,,0,0.0,0
151425,2020-01-31,Romania,,0,0.0,0
151426,2020-02-01,Romania,,0,0.0,0
151427,2020-02-02,Romania,,0,0.0,0
151428,2020-02-03,Romania,,0,0.0,0
151429,2020-02-04,Romania,,0,0.0,0
151430,2020-02-05,Romania,,0,0.0,0
151431,2020-02-06,Romania,,0,0.0,0
151432,2020-02-07,Romania,,0,0.0,0
151433,2020-02-08,Romania,,0,0.0,0
151434,2020-02-09,Romania,,0,0.0,0
151435,2020-02-10,Romania,,0,0.0,0
151436,2020-02-11,Romania,,0,0.0,0
151437,2020-02-12,Romania,,0,0.0,0
151438,2020-02-13,Romania,,0,0.0,0
151439,2020-02-14,Romania,,0,0.0,0
151440,2020-02-15,Romania,,0,0.0,0
151441,2020-02-16,Romania,,0,0.0,0
151442,2020-02-17,Romania,,0,0.0,0
151443,2020-02-18,Romania,,0,0.0,0
151444,2020-02-19,Romania,,0,0.0,0
151445,2020-02-20,Romania,,0,0.0,0
151446,2020-02-21,Romania,,0,0.0,0
151447,2020-02-22,Romania,,0,0.0,0
151448,2020-02-23,Romania,,0,0.0,0
151449,2020-02-24,Romania,,0,0.0,0
151450,2020-02-25,Romania,,0,0.0,0
151451,2020-02-26,Romania,,1,0.0,0
151452,2020-02-27,Romania,,1,0.0,0
151453,2020-02-28,Romania,,3,0.0,0
151454,2020-02-29,Romania,,3,0.0,0
151455,2020-03-01,Romania,,3,0.0,0
151456,2020-03-02,Romania,,3,0.0,0
151457,2020-03-03,Romania,,3,0.0,0
151458,2020-03-04,Romania,,4,1.0,0
151459,2020-03-05,Romania,,6,1.0,0
151460,2020-03-06,Romania,,9,1.0,0
151461,2020-03-07,Romania,,9,3.0,0
151462,2020-03-08,Romania,,15,3.0,0
151463,2020-03-09,Romania,,15,3.0,0
151464,2020-03-10,Romania,,25,3.0,0
151465,2020-03-11,Romania,,45,6.0,0
151466,2020-03-12,Romania,,49,6.0,0
151467,2020-03-13,Romania,,89,7.0,0
151468,2020-03-14,Romania,,123,9.0,0
151469,2020-03-15,Romania,,131,9.0,0
151470,2020-03-16,Romania,,158,9.0,0
151471,2020-03-17,Romania,,184,16.0,0
